id,artiste,titre,genre,contexte_temporel,contexte_meteo,contexte_activite,contexte_emotionnel,contexte_social,contexte_lieu,bpm_estime,energie,valence,danceability,acousticness,instrumentalness,speechiness,liveness,notes,categorie_energie,groupe_valence,macro_genre,mood_score,mood_category,party_factor,party_category,organic_score,organic_category,sport_suitability,relax_suitability,study_suitability,profil_temporel_emotionnel,profil_temporel_activite,profil_emotionnel_activite,diversity_index,diversity_category,context_popularity_score,popularity_category
65krtHkaYLPr0mEbjL61UP,Sade,Kiss of Life,pop,apres_midi,chaud,cuisine,neutre,famille,exterieur,139,0.683,0.95,0.678,0.479,0.311,0.107,0.114,8.2,faible,positive,pop_family,0.64885,high_energy,0.46307400000000004,chill,0.395,mixed,0.7616,0.37999999999999995,0.4778,apres_midi_neutre,apres_midi_cuisine,neutre_cuisine,0.10045895238095237,balanced,0.19917324314167606,niche
4PEGwWH4tL6H7dGl4uVSPg,Sade,Like a Tattoo,pop,weekend,chaud,sport,joyeux,groupe,salle_sport,134,0.793,0.941,0.786,0.653,0.041,0.119,0.253,8.2,moderee,positive,pop_family,0.746213,high_energy,0.623298,moderate_party,0.34700000000000003,mixed,0.8353,0.3356,0.3926,weekend_joyeux,weekend_sport,joyeux_sport,0.13355490476190476,diverse,0.2747087561067268,mainstream
68cUJFq7aAbgeurngTmngL,Junior H,$AD BOYZ II,pop,weekend,ensoleille,sport,joyeux,amis,salle_sport,135,0.861,0.95,0.873,0.52,0.366,0.041,0.335,8.0,elevee,positive,pop_family,0.81795,high_energy,0.751653,high_party,0.443,organic,0.8913,0.35950000000000004,0.5307999999999999,weekend_joyeux,weekend_sport,joyeux_sport,0.11663257142857142,diverse,0.29218338970311913,mainstream
1VykDC2twhsRrlhgxJHKRZ,Gabito Ballesteros,Sad Loqueron,pop,journee,neutre,conduite,motive,famille,voiture,119,0.723,0.661,0.736,0.552,0.361,0.036,0.332,8.5,moderee,positive,pop_family,0.477903,low_energy,0.5321279999999999,chill,0.4565,organic,0.7083,0.41220000000000007,0.5388999999999999,journee_motive,journee_conduite,motive_conduite,0.06591514285714285,homogeneous,0.21645997745208567,niche
0BU7UCDxV2AxK11swhJ9aJ,flipturn,Sad Disco,pop,journee,neutre,conduite,motive,amis,voiture,122,0.797,0.717,0.709,0.407,0.24,0.053,0.1,8.3,moderee,positive,pop_family,0.571449,moderate_energy,0.565073,moderate_party,0.3235,electronic,0.7465999999999999,0.29569999999999996,0.4315,journee_motive,journee_conduite,motive_conduite,0.09708880952380951,balanced,0.2577978203682826,niche
57h06SZNL6LJ3YKZ1UGCeu,Enigma,Sadeness,pop,weekend,chaud,fete,joyeux,groupe,maison,129,0.798,0.814,0.815,0.643,0.241,0.042,0.301,8.1,moderee,positive,pop_family,0.649572,high_energy,0.65037,moderate_party,0.442,organic,0.8079,0.3901,0.505,weekend_joyeux,weekend_fete,joyeux_fete,0.10335533333333334,balanced,0.20706501315295,niche
5p9XWUdvbUzmPCukOmwoU3,KT Tunstall,Suddenly I See,pop,weekend,chaud,sport,joyeux,amis,exterieur,149,0.898,0.948,0.793,0.396,0.002,0.06,0.126,8.1,elevee,positive,pop_family,0.851304,high_energy,0.712114,moderate_party,0.199,electronic,0.8815,0.1896,0.3078,weekend_joyeux,weekend_sport,joyeux_sport,0.17104861904761906,diverse,0.3032694475760992,very_popular
6glXSeNfi2H3caS76upMpY,Jorsshh,SAD LOQUERON,pop,journee,neutre,cuisine,motive,couple,maison,127,0.766,0.675,0.733,0.613,0.057,0.05,0.231,8.5,moderee,positive,pop_family,0.51705,moderate_energy,0.561478,chill,0.335,electronic,0.7288,0.3325,0.4024,journee_motive,journee_cuisine,motive_cuisine,0.10324328571428572,balanced,0.26550169109357385,niche
1SvET7grrtsHT0CkyJjJcZ,Sade,Is It a Crime,pop,weekend,ensoleille,sport,joyeux,amis,exterieur,138,0.719,0.894,0.761,0.575,0.054,0.11,0.23,8.1,moderee,positive,pop_family,0.642786,high_energy,0.547159,chill,0.3145,electronic,0.7841,0.33049999999999996,0.3775,weekend_joyeux,weekend_sport,joyeux_sport,0.11622295238095239,diverse,0.30176625328823753,very_popular
1Ist6PR2BZR3n2z2Y5R6S1,Lana Del Rey,Summertime Sadness,pop,weekend,ensoleille,sport,joyeux,groupe,exterieur,130,0.705,0.95,0.792,0.745,0.104,0.076,0.087,8.2,moderee,positive,pop_family,0.66975,high_energy,0.55836,chill,0.4245,mixed,0.8046,0.4177,0.46030000000000004,weekend_joyeux,weekend_sport,joyeux_sport,0.14945580952380952,diverse,0.28278842540398347,mainstream
21SralRv4ucDT3i1rYrr85,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),pop,apres_midi,neutre,detente,romantique,couple,restaurant,122,0.611,0.759,0.644,0.661,0.088,0.071,0.248,7.6,faible,positive,pop_family,0.463749,low_energy,0.393484,chill,0.3745,mixed,0.6653,0.4075,0.42810000000000004,apres_midi_romantique,apres_midi_detente,romantique_detente,0.08639790476190477,homogeneous,0.2658774896655393,niche
73qMN9bXy7MSPwwGfH3wQr,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),pop,journee,ensoleille,sport,energique,groupe,salle_sport,146,0.802,0.79,0.73,0.458,0.395,0.099,0.28,8.2,moderee,positive,pop_family,0.63358,high_energy,0.58546,moderate_party,0.4265,mixed,0.7768,0.3611,0.5151,journee_energique,journee_sport,energique_sport,0.07496290476190477,homogeneous,0.2696354753851935,mainstream
1oaaSrDJimABpOdCEbw2DJ,Sade,No Ordinary Love,pop,weekend,chaud,sport,joyeux,amis,salle_sport,141,0.929,0.851,0.785,0.539,0.075,0.05,0.333,8.0,elevee,positive,pop_family,0.790579,high_energy,0.729265,high_party,0.307,electronic,0.8623999999999999,0.2594,0.3892,weekend_joyeux,weekend_sport,joyeux_sport,0.1334088095238095,diverse,0.2936865839909808,mainstream
0ZfByLXCeKchuj7zi1CJ0S,Milky Chance,Stolen Dance,pop,journee,chaud,cuisine,energique,couple,maison,120,0.811,0.754,0.705,0.604,0.117,0.047,0.335,8.6,elevee,positive,pop_family,0.6114940000000001,moderate_energy,0.571755,moderate_party,0.3605,mixed,0.7621,0.33340000000000003,0.4303,journee_energique,journee_cuisine,energique_cuisine,0.09848280952380951,balanced,0.22247275460353252,niche
4WBsIOTX5GdlA8Asicg6Vy,Smaug,Sad Hamster,pop,weekend,chaud,sport,joyeux,amis,exterieur,138,0.754,0.888,0.757,0.504,0.136,0.104,0.073,7.1,moderee,positive,pop_family,0.669552,high_energy,0.570778,moderate_party,0.32,electronic,0.7951,0.3162,0.39840000000000003,weekend_joyeux,weekend_sport,joyeux_sport,0.12354061904761904,diverse,0.3032694475760992,very_popular
68FTJoO8edSpzuYb6lGW6P,Marty Robbins,Saddle Tramp,pop,apres_midi,chaud,detente,romantique,amis,exterieur,128,0.686,0.945,0.862,0.577,0.149,0.095,0.145,7.8,moderee,positive,pop_family,0.64827,high_energy,0.5913320000000001,moderate_party,0.363,mixed,0.8165,0.3697,0.4286,apres_midi_romantique,apres_midi_detente,romantique_detente,0.13043414285714286,diverse,0.26813228109733184,mainstream
7H3ojI1BsVy0dEJENqMt1k,Sade,By Your Side,pop,journee,chaud,sport,energique,amis,exterieur,142,0.942,0.724,0.901,0.482,0.265,0.097,0.176,8.2,elevee,positive,pop_family,0.682008,high_energy,0.848742,high_party,0.3735,mixed,0.8643,0.2897,0.4577,journee_energique,journee_sport,energique_sport,0.12136561904761906,diverse,0.2996993611424276,mainstream
7tYKa4wd7gL5LwcxidBPkG,We The Kings,Sad Song - feat. Elena Coats,pop,apres_midi,ensoleille,detente,romantique,couple,maison,119,0.653,0.912,0.781,0.777,0.097,0.1,0.183,7.8,faible,positive,pop_family,0.5955360000000001,moderate_energy,0.509993,chill,0.437,organic,0.7691000000000001,0.444,0.4616,apres_midi_romantique,apres_midi_detente,romantique_detente,0.12862328571428572,diverse,0.2450206689214581,niche
4J7s7j5ulwElPG7HaGQDXR,Sade,Pearls,pop,apres_midi,neutre,detente,romantique,couple,restaurant,123,0.638,0.798,0.639,0.801,0.166,0.102,0.123,8.1,faible,positive,pop_family,0.509124,moderate_energy,0.407682,chill,0.48350000000000004,organic,0.6863000000000001,0.4788,0.5029,apres_midi_romantique,apres_midi_detente,romantique_detente,0.10368390476190477,balanced,0.2658774896655393,niche
4AwUc1mdlX4ARHkUNG0iho,P1Harmony,SAD SONG,pop,weekend,ensoleille,sport,joyeux,groupe,salle_sport,152,0.881,0.873,0.832,0.587,0.099,0.045,0.055,7.9,elevee,positive,pop_family,0.769113,high_energy,0.732992,high_party,0.34299999999999997,electronic,0.8639000000000001,0.3002,0.41659999999999997,weekend_joyeux,weekend_sport,joyeux_sport,0.1609322380952381,diverse,0.2732055618188651,mainstream
1Hv1VTm8zeOeybub15mA2R,Sade,Smooth Operator - Single Version,pop,journee,neutre,cuisine,motive,amis,cafe,118,0.752,0.784,0.738,0.386,0.277,0.094,0.247,8.8,moderee,positive,pop_family,0.589568,moderate_energy,0.554976,chill,0.3315,electronic,0.7574,0.3119,0.43550000000000005,journee_motive,journee_cuisine,motive_cuisine,0.08088890476190477,homogeneous,0.25216084178880116,niche
22QiTJqDn1BIRSh4mkNJ5w,Sade,Cherish the Day,pop,weekend,chaud,sport,joyeux,groupe,salle_sport,136,0.789,0.862,0.817,0.412,0.174,0.083,0.116,8.1,moderee,positive,pop_family,0.680118,high_energy,0.644613,moderate_party,0.293,electronic,0.8192999999999999,0.2803,0.394,weekend_joyeux,weekend_sport,joyeux_sport,0.1236172380952381,diverse,0.2747087561067268,mainstream
6zWcEyrSS9gFtWaixDgp0q,CLIP,Sad B!tch,pop,journee,neutre,cuisine,motive,famille,maison,125,0.714,0.704,0.8,0.403,0.047,0.066,0.271,8.2,moderee,positive,pop_family,0.502656,low_energy,0.5712,moderate_party,0.225,electronic,0.7368,0.2611,0.3312,journee_motive,journee_cuisine,motive_cuisine,0.0996372380952381,balanced,0.23449830890642612,niche
1JY6B9ILvmRla2IKKRZvnH,Porter Robinson,Sad Machine,pop,weekend,ensoleille,sport,joyeux,amis,exterieur,133,0.745,0.811,0.821,0.481,0.324,0.054,0.269,8.1,moderee,positive,pop_family,0.604195,moderate_energy,0.611645,moderate_party,0.40249999999999997,mixed,0.7876000000000001,0.36610000000000004,0.49550000000000005,weekend_joyeux,weekend_sport,joyeux_sport,0.0905662380952381,balanced,0.30176625328823753,very_popular
1UpXhetX1s5OXTY5fRjWvu,Adrianne Lenker,Sadness As A Gift,pop,journee,neutre,sport,motive,groupe,salle_sport,134,0.744,0.727,0.669,0.418,0.387,0.115,0.182,8.2,moderee,positive,pop_family,0.540888,moderate_energy,0.497736,chill,0.40249999999999997,mixed,0.7164,0.3601,0.4959,journee_motive,journee_sport,motive_sport,0.06649314285714288,homogeneous,0.3141676061630966,very_popular
1tEto4JrqNmBZFH5uAiYqb,Lehmber Hussainpuri,Sadi Gali,pop,journee,ensoleille,sport,energique,groupe,exterieur,137,0.89,0.719,0.89,0.597,0.344,0.053,0.16,8.1,elevee,positive,pop_family,0.63991,high_energy,0.7921,high_party,0.4705,organic,0.8387,0.375,0.5405,journee_energique,journee_sport,energique_sport,0.11632847619047616,diverse,0.2792183389703119,mainstream
4ack8q3p80uwQDp3Gzqk7Z,Ryan Mack,Sad Fuck,pop,apres_midi,chaud,conduite,neutre,famille,voiture,134,0.654,0.802,0.67,0.498,0.239,0.038,0.169,8.0,faible,positive,pop_family,0.5245080000000001,moderate_energy,0.43818000000000007,chill,0.3685,mixed,0.7032,0.3747,0.46130000000000004,apres_midi_neutre,apres_midi_conduite,neutre_conduite,0.08475595238095239,homogeneous,0.1698609545283728,niche
5nTkONY4rLBuzMiDoYg9Y4,Bo Burnham,Sad,pop,weekend,ensoleille,sport,joyeux,groupe,salle_sport,146,0.897,0.891,0.858,0.455,0.289,0.074,0.086,7.4,elevee,positive,pop_family,0.799227,high_energy,0.769626,high_party,0.372,mixed,0.8835,0.2996,0.46620000000000006,weekend_joyeux,weekend_sport,joyeux_sport,0.13961914285714286,diverse,0.2732055618188651,mainstream
6PUIzlqotEmPuBfjbwYWOB,Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,pop,weekend,chaud,sport,joyeux,amis,exterieur,137,0.741,0.865,0.811,0.387,0.268,0.061,0.089,8.5,moderee,positive,pop_family,0.640965,high_energy,0.600951,moderate_party,0.3275,electronic,0.7992000000000001,0.31290000000000007,0.4379,weekend_joyeux,weekend_sport,joyeux_sport,0.11753690476190477,diverse,0.3032694475760992,very_popular
2EUxbBRKE07EOWW8mBkg5q,Maroon 5,Sad,pop,weekend,chaud,sport,joyeux,amis,salle_sport,141,0.845,0.918,0.926,0.35,0.367,0.071,0.174,7.2,elevee,positive,pop_family,0.77571,high_energy,0.78247,high_party,0.3585,mixed,0.8912,0.2966,0.4743,weekend_joyeux,weekend_sport,joyeux_sport,0.13374561904761906,diverse,0.2936865839909808,mainstream
5KlR3fdrjHUNpuAg72PLbg,Bryce Savage,Sad,pop,journee,chaud,sport,energique,groupe,salle_sport,143,0.834,0.775,0.801,0.411,0.084,0.089,0.315,7.3,elevee,positive,pop_family,0.64635,high_energy,0.668034,moderate_party,0.2475,electronic,0.8064,0.2394,0.34750000000000003,journee_energique,journee_sport,energique_sport,0.10944890476190478,balanced,0.2711386696730552,mainstream
2dBwB667LHQkLhdYlwLUZK,Lana Del Rey,Summertime Sadness,pop,weekend,ensoleille,conduite,joyeux,famille,voiture,119,0.746,0.904,0.765,0.412,0.37,0.073,0.147,8.1,moderee,positive,pop_family,0.674384,high_energy,0.57069,moderate_party,0.391,mixed,0.7991,0.352,0.494,weekend_joyeux,weekend_conduite,joyeux_conduite,0.1040924761904762,balanced,0.17549793310785422,niche
3NkkcnnKrNHv4AiGaPdD76,Wanna One,Energetic,pop,journee,neutre,cuisine,motive,amis,restaurant,122,0.759,0.787,0.706,0.582,0.208,0.101,0.118,8.1,moderee,positive,pop_family,0.597333,moderate_energy,0.5358539999999999,chill,0.39499999999999996,mixed,0.7515000000000001,0.3675,0.4584,journee_motive,journee_cuisine,motive_cuisine,0.09680647619047618,balanced,0.26305900037579855,niche
0Fd9LHU2Eu8RGaxchCQbaP,Tyla Jane,energy,pop,apres_midi,neutre,detente,romantique,couple,restaurant,129,0.602,0.69,0.645,0.721,0.036,0.049,0.162,8.0,faible,positive,pop_family,0.41537999999999997,low_energy,0.38829,chill,0.3785,mixed,0.6413,0.41859999999999997,0.4245,apres_midi_romantique,apres_midi_detente,romantique_detente,0.09978933333333333,balanced,0.2658774896655393,niche
3CEs5Jnov3YkmYn0Vezrcr,Wanna One,Energetic,pop,weekend,chaud,sport,joyeux,amis,salle_sport,151,0.83,0.822,0.805,0.691,0.186,0.068,0.311,7.4,elevee,positive,pop_family,0.68226,high_energy,0.66815,moderate_party,0.4385,organic,0.8201,0.3832,0.4867,weekend_joyeux,weekend_sport,joyeux_sport,0.10942495238095236,balanced,0.2936865839909808,mainstream
5KMj4vhaIhGx6vLKXc4iS8,Morninglightmusic,Energetic Upbeat Pop,pop,journee,ensoleille,sport,energique,groupe,salle_sport,151,0.831,0.702,0.732,0.321,0.129,0.082,0.35,7.3,elevee,positive,pop_family,0.5833619999999999,moderate_energy,0.6082919999999999,moderate_party,0.225,electronic,0.7626000000000001,0.21780000000000005,0.34440000000000004,journee_energique,journee_sport,energique_sport,0.09221561904761903,balanced,0.2696354753851935,mainstream
1bj5ZFpxGFP5ooQcctNVB4,Sampa the Great,Energy,pop,apres_midi,ensoleille,detente,romantique,couple,restaurant,139,0.622,0.87,0.609,0.583,0.018,0.086,0.056,7.5,faible,positive,pop_family,0.54114,moderate_energy,0.37879799999999997,chill,0.3005,electronic,0.6925,0.35200000000000004,0.3667,apres_midi_romantique,apres_midi_detente,romantique_detente,0.11832223809523808,diverse,0.2322435174746336,niche
4gcq5SAJlb78Q1j69QEgKb,BoA,Energetic,pop,apres_midi,neutre,detente,romantique,couple,restaurant,129,0.63,0.751,0.588,0.753,0.329,0.061,0.344,6.8,faible,positive,pop_family,0.47313,low_energy,0.37044,chill,0.541,organic,0.6537,0.5109,0.5782,apres_midi_romantique,apres_midi_detente,romantique_detente,0.0662792380952381,homogeneous,0.2658774896655393,niche
2Agl9ztvNem2m2FZoTs5O2,Shanin Blake,Energy Vampires,pop,apres_midi,chaud,detente,romantique,couple,maison,130,0.664,0.825,0.74,0.619,0.35,0.112,0.062,7.6,faible,positive,pop_family,0.5478,moderate_energy,0.49136,chill,0.4845,organic,0.7351,0.45339999999999997,0.5383,apres_midi_romantique,apres_midi_detente,romantique_detente,0.09447157142857143,balanced,0.24652386320931982,niche
7nkp1uuSbKkoxMvEs8cSw0,PENTAGON,Shine,pop,weekend,chaud,sport,joyeux,groupe,salle_sport,152,0.816,0.863,0.792,0.347,0.085,0.037,0.289,7.9,elevee,positive,pop_family,0.704208,high_energy,0.646272,moderate_party,0.216,electronic,0.8229,0.2195,0.33919999999999995,weekend_joyeux,weekend_sport,joyeux_sport,0.1268202380952381,diverse,0.2747087561067268,mainstream
5oTLeyn20z3kCMLnlp3uHl,Khowl,Energetic,pop,weekend,ensoleille,sport,joyeux,amis,exterieur,145,0.862,0.939,0.789,0.594,0.025,0.089,0.105,6.7,elevee,positive,pop_family,0.809418,high_energy,0.680118,moderate_party,0.3095,electronic,0.8632,0.28650000000000003,0.3729,weekend_joyeux,weekend_sport,joyeux_sport,0.1608914761904762,diverse,0.30176625328823753,very_popular
0AGM4qvvXBBLSieh5LjNtm,Able Heart,Energy,pop,journee,neutre,conduite,motive,amis,voiture,115,0.704,0.739,0.66,0.45,0.073,0.074,0.319,8.0,moderee,positive,pop_family,0.5202559999999999,moderate_energy,0.46464,chill,0.2615,electronic,0.7013,0.2907,0.3567,journee_motive,journee_conduite,motive_conduite,0.0817252380952381,homogeneous,0.2577978203682826,niche
71eKiKTJxISIU9SqFlBXG2,Ocean Sounds,Energetic Hawaiian Ocean Waves,pop,journee,neutre,conduite,motive,couple,voiture,118,0.789,0.669,0.747,0.664,0.072,0.039,0.067,7.4,moderee,positive,pop_family,0.527841,moderate_energy,0.589383,moderate_party,0.368,mixed,0.7404000000000001,0.3505,0.4274,journee_motive,journee_conduite,motive_conduite,0.1256442380952381,diverse,0.24746335963923338,niche
5fWaGPcGFi7EOnL6QPeKCU,Orion Winslow,Energetic,pop,journee,ensoleille,sport,energique,amis,exterieur,142,0.824,0.755,0.802,0.417,0.071,0.075,0.176,6.7,elevee,positive,pop_family,0.62212,high_energy,0.660848,moderate_party,0.244,electronic,0.7967,0.2409,0.3456,journee_energique,journee_sport,energique_sport,0.11951790476190477,diverse,0.29819616685456596,mainstream
7uqdo2G15BYm3Y7WXcI3Fe,Ocean Sounds,Energetic Island Ocean Waves,pop,weekend,ensoleille,sport,joyeux,groupe,salle_sport,150,0.831,0.809,0.891,0.431,0.031,0.045,0.284,7.1,elevee,positive,pop_family,0.672279,high_energy,0.740421,high_party,0.23099999999999998,electronic,0.8424,0.23240000000000002,0.3358,weekend_joyeux,weekend_sport,joyeux_sport,0.13863328571428574,diverse,0.2732055618188651,mainstream
13jLiEg5wdMXuJzXXnRcnj,BURNS,Energy,pop,apres_midi,neutre,detente,romantique,couple,maison,126,0.646,0.793,0.636,0.794,0.26,0.073,0.329,7.4,faible,positive,pop_family,0.512278,moderate_energy,0.410856,chill,0.527,organic,0.6871,0.5018,0.5536,apres_midi_romantique,apres_midi_detente,romantique_detente,0.08018828571428573,homogeneous,0.27865464111236377,mainstream
3VlUVhU5lreNsJY6BThexe,BoA,Energetic,pop,weekend,chaud,sport,joyeux,groupe,exterieur,130,0.723,0.852,0.772,0.66,0.241,0.116,0.347,6.5,moderee,positive,pop_family,0.615996,moderate_energy,0.558156,chill,0.4505,organic,0.7764,0.4194,0.4953,weekend_joyeux,weekend_sport,joyeux_sport,0.08413380952380954,homogeneous,0.2842916196918452,mainstream
6AdgfI9FMMzg963OAg4eQU,Ocean Waves,Energetic Hawaiian Ocean Sounds,pop,apres_midi,neutre,detente,romantique,couple,restaurant,125,0.662,0.68,0.608,0.544,0.018,0.041,0.265,7.3,faible,positive,pop_family,0.45016000000000006,low_energy,0.402496,chill,0.281,electronic,0.6512,0.3244,0.364,apres_midi_romantique,apres_midi_detente,romantique_detente,0.08400461904761904,homogeneous,0.2658774896655393,niche
5xNANYd1HTdPVVkgIB70wj,Toni Jones,Energy Budget,pop,weekend,ensoleille,sport,joyeux,amis,salle_sport,137,0.783,0.91,0.865,0.657,0.134,0.05,0.14,7.4,moderee,positive,pop_family,0.71253,high_energy,0.677295,moderate_party,0.3955,mixed,0.8457,0.36810000000000004,0.4541,weekend_joyeux,weekend_sport,joyeux_sport,0.1453169523809524,diverse,0.29218338970311913,mainstream
44ZaCYwN9wyND6m6MHNEPp,SQS (MOON BYUL & EXY),Energetic,pop,journee,neutre,conduite,motive,couple,voiture,120,0.738,0.66,0.632,0.625,0.358,0.033,0.175,7.2,moderee,positive,pop_family,0.48708,low_energy,0.466416,chill,0.4915,organic,0.6828000000000001,0.436,0.5599000000000001,journee_motive,journee_conduite,motive_conduite,0.07467514285714287,homogeneous,0.24746335963923338,niche
43eKHpBZBSr7Nj9GHj2C9e,Ocean Sounds,Energetic Miami Beach Waves,pop,apres_midi,neutre,detente,romantique,couple,maison,119,0.618,0.787,0.685,0.576,0.176,0.085,0.069,7.0,faible,positive,pop_family,0.486366,low_energy,0.42333000000000004,chill,0.376,mixed,0.6888,0.3978,0.4438,apres_midi_romantique,apres_midi_detente,romantique_detente,0.09382800000000001,balanced,0.27865464111236377,mainstream
7gOdmNazfs5qdtsgWOB1Z4,Stace Cadet,Energy,pop,weekend,chaud,conduite,joyeux,amis,voiture,122,0.736,0.895,0.736,0.529,0.247,0.091,0.195,7.4,moderee,positive,pop_family,0.65872,high_energy,0.541696,chill,0.388,mixed,0.7837000000000001,0.3649,0.464,weekend_joyeux,weekend_conduite,joyeux_conduite,0.09864214285714286,balanced,0.21833897031191285,niche
7wCniZFSGfnsbVF04ybaMk,Catbu,Energetic,pop,apres_midi,neutre,conduite,neutre,famille,voiture,126,0.657,0.739,0.626,0.491,0.049,0.082,0.149,7.2,faible,positive,pop_family,0.48552300000000004,low_energy,0.41128200000000004,chill,0.27,electronic,0.6723,0.314,0.3554,apres_midi_neutre,apres_midi_conduite,neutre_conduite,0.087941,homogeneous,0.20199173243141677,niche
0LlgXAndcx8kzhT2OPvuQ3,Ocean Sounds,Energetic Paradise Ocean Sounds,pop,apres_midi,chaud,detente,romantique,couple,maison,124,0.601,0.902,0.775,0.738,0.377,0.062,0.092,6.6,faible,positive,pop_family,0.542102,moderate_energy,0.465775,chill,0.5575,organic,0.7435,0.528,0.5974999999999999,apres_midi_romantique,apres_midi_detente,romantique_detente,0.11286590476190478,diverse,0.24652386320931982,niche
4DBUmEIkg9xeiH7TbyxK3o,Ship Wrek,Energy,pop,weekend,ensoleille,sport,joyeux,amis,salle_sport,152,0.807,0.868,0.798,0.702,0.235,0.08,0.282,7.2,moderee,positive,pop_family,0.700476,high_energy,0.6439860000000001,moderate_party,0.46849999999999997,organic,0.8226,0.4092,0.5121,weekend_joyeux,weekend_sport,joyeux_sport,0.10714347619047619,balanced,0.29218338970311913,mainstream
64uuoH8dK4qRwwdfXT1bDB,Chuckie,Energetic,pop,apres_midi,neutre,detente,romantique,couple,restaurant,138,0.617,0.793,0.581,0.508,0.014,0.047,0.143,6.3,faible,positive,pop_family,0.489281,low_energy,0.358477,chill,0.261,electronic,0.659,0.32230000000000003,0.35,apres_midi_romantique,apres_midi_detente,romantique_detente,0.09737880952380952,balanced,0.2658774896655393,niche
0VgjL9VWv4ODvoc60Y8mWF,Ocean Sounds,Energetic Florida Beach Sounds,pop,journee,neutre,sport,motive,groupe,exterieur,136,0.786,0.797,0.739,0.396,0.1,0.032,0.067,7.1,moderee,positive,pop_family,0.626442,high_energy,0.580854,moderate_party,0.248,electronic,0.7752,0.25260000000000005,0.3624,journee_motive,journee_sport,motive_sport,0.1259832380952381,diverse,0.323750469748215,very_popular
1CPMKAViIeLiYZKFqRfYQ1,Mical Teja,Energy,pop,journee,neutre,sport,motive,amis,salle_sport,139,0.737,0.797,0.753,0.623,0.091,0.03,0.271,7.7,moderee,positive,pop_family,0.587389,moderate_energy,0.554961,chill,0.357,mixed,0.7597999999999999,0.3554,0.4264,journee_motive,journee_sport,motive_sport,0.1097562380952381,balanced,0.3331454340473506,very_popular
5HmGDZjXDrCJvQ3TLMwSd7,LQmed,Energetic,pop,journee,chaud,sport,energique,amis,salle_sport,140,0.802,0.781,0.711,0.489,0.098,0.052,0.297,6.4,moderee,positive,pop_family,0.6263620000000001,high_energy,0.570222,moderate_party,0.2935,electronic,0.7684,0.2844,0.3853,journee_energique,journee_sport,energique_sport,0.10131828571428571,balanced,0.2901164975573092,mainstream
1qXaofILr4C111UXt9Q82m,Ocean Sounds,Energetic Atlantic Ocean Sounds,pop,apres_midi,neutre,detente,romantique,couple,maison,119,0.653,0.752,0.749,0.739,0.316,0.095,0.185,7.1,faible,positive,pop_family,0.491056,low_energy,0.489097,chill,0.5275,organic,0.7115,0.4945,0.5607,apres_midi_romantique,apres_midi_detente,romantique_detente,0.08385395238095239,homogeneous,0.27865464111236377,mainstream
76ucLd6tuGZOG3hh6caEx1,Michael Seven,Energy Mantra - Remix,pop,journee,chaud,sport,energique,amis,exterieur,142,0.88,0.73,0.924,0.28,0.254,0.04,0.28,7.5,elevee,positive,pop_family,0.6424,high_energy,0.8131200000000001,high_party,0.267,electronic,0.8482,0.2242,0.403,journee_energique,journee_sport,energique_sport,0.12403333333333333,diverse,0.2996993611424276,mainstream
70LFZUTY6PYy4KCsKtDKVy,Ezenia,Energetic,pop,apres_midi,ensoleille,detente,romantique,couple,restaurant,122,0.622,0.928,0.741,0.616,0.047,0.085,0.115,6.2,faible,positive,pop_family,0.5772160000000001,moderate_energy,0.460902,chill,0.3315,electronic,0.7495,0.3739,0.3913,apres_midi_romantique,apres_midi_detente,romantique_detente,0.12969361904761906,diverse,0.2322435174746336,niche
5RGibOsnNctLWqdAciXL74,Ocean Sounds,Energetic California Beach Sounds,pop,apres_midi,chaud,detente,romantique,couple,restaurant,139,0.662,0.847,0.689,0.748,0.175,0.108,0.185,6.8,faible,positive,pop_family,0.560714,moderate_energy,0.45611799999999997,chill,0.4615,organic,0.7256,0.4531,0.49029999999999996,apres_midi_romantique,apres_midi_detente,romantique_detente,0.10022257142857142,balanced,0.2337467117624953,niche
7gJorz00NoHeeDA9oEPWyf,Gold-Tiger,Upbeat Energetic Fun Happy Kids,pop,apres_midi,neutre,cuisine,neutre,famille,maison,133,0.665,0.65,0.756,0.43,0.057,0.098,0.311,7.6,faible,positive,pop_family,0.43225,low_energy,0.5027400000000001,chill,0.2435,electronic,0.6878,0.2896,0.3379,apres_midi_neutre,apres_midi_cuisine,neutre_cuisine,0.07885847619047619,homogeneous,0.22003006388575722,niche
46x3MAa7Z2BxpNaaEVnd9Y,Sue music inc,Energetic,pop,weekend,chaud,sport,joyeux,amis,salle_sport,138,0.848,0.814,0.783,0.372,0.342,0.111,0.323,6.4,elevee,positive,pop_family,0.6902719999999999,high_energy,0.663984,moderate_party,0.357,mixed,0.8183,0.29700000000000004,0.46040000000000003,weekend_joyeux,weekend_sport,joyeux_sport,0.08709190476190476,homogeneous,0.2936865839909808,mainstream
